CROP TYPE,SOIL TYPE,REGION,TEMPERATURE,WEATHER CONDITION,WATER REQUIREMENT,Farmer_Age,Farm_Location,Farm_Size,Crop_Type,Annual_Income,Water_Bill,Fertilizer_Usage
TOMATO,DRY,HUMID,10-20,SUNNY,5.46,33,Tabuk,7.01,Tomato,147520,3127.15,142.9
TOMATO,DRY,HUMID,10-20,WINDY,4.96,48,Tabuk,2.1,Dates,196284,3254.3,60.3
TOMATO,DRY,HUMID,10-20,RAINY,0.1,27,Hail,12.48,Barley,183296,4004.04,350.6
TOMATO,DRY,HUMID,20-30,NORMAL,4.96,30,Riyadh,2.49,Cucumber,163611,5324.31,335.7
TOMATO,DRY,HUMID,20-30,SUNNY,6.46,48,Jazan,0.62,Wheat,119302,3825.71,430.7
TOMATO,DRY,HUMID,20-30,WINDY,5.96,64,Riyadh,12.5,Wheat,118816,2285.3,325.2
TOMATO,DRY,HUMID,20-30,RAINY,0.2,63,Hail,4.28,Dates,173844,9974.36,162.8
TOMATO,DRY,HUMID,30-40,NORMAL,5.96,39,Tabuk,4.78,Cucumber,130885,3501.19,60.2
TOMATO,DRY,HUMID,30-40,SUNNY,7.46,39,Hail,1.85,Barley,170844,7760.99,174.8
TOMATO,DRY,HUMID,30-40,WINDY,6.96,27,Jazan,3.64,Barley,66250,1933.69,170.3
TOMATO,DRY,HUMID,30-40,RAINY,0.3,56,Al-Ahsa,9.65,Cucumber,87257,7209.01,308.5
TOMATO,DRY,HUMID,40-50,NORMAL,6.96,36,Jazan,11.78,Wheat,105652,3868.96,333.6
TOMATO,DRY,HUMID,40-50,SUNNY,8.46,61,Hail,6.66,Cucumber,97252,1587.44,431.1
TOMATO,DRY,HUMID,40-50,WINDY,7.96,42,Tabuk,10.53,Tomato,123165,4271.49,347.2
TOMATO,DRY,HUMID,40-50,RAINY,0.5,28,Hail,12.41,Barley,51071,6861.14,379.7
TOMATO,HUMID,DESERT,10-20,NORMAL,4.68,42,Jazan,12.33,Wheat,81635,4726.28,439.5
TOMATO,HUMID,DESERT,10-20,SUNNY,6.18,54,Riyadh,5.83,Tomato,102621,4423.49,155.4
TOMATO,HUMID,DESERT,10-20,WINDY,5.68,62,Al-Ahsa,10.47,Dates,68632,8089.47,163.1
TOMATO,HUMID,DESERT,10-20,RAINY,0.2,58,Al-Ahsa,6.63,Tomato,110507,3704.81,482.7
TOMATO,HUMID,DESERT,20-30,NORMAL,5.68,40,Al-Madinah,7.02,Wheat,165725,1171.96,126.1
TOMATO,HUMID,DESERT,20-30,SUNNY,7.18,63,Jazan,5.73,Cucumber,153413,9495.14,253.5
TOMATO,HUMID,DESERT,20-30,WINDY,6.68,34,Tabuk,11.72,Dates,74862,1543.91,472.2
TOMATO,HUMID,DESERT,20-30,RAINY,0.3,48,Tabuk,13.71,Cucumber,128457,7684.72,137.4
TOMATO,HUMID,DESERT,30-40,NORMAL,6.68,38,Riyadh,8.56,Tomato,106143,8391.09,87.4
TOMATO,HUMID,DESERT,30-40,SUNNY,8.18,31,Qassim,6.8,Wheat,50661,5447.08,312.2
TOMATO,HUMID,DESERT,30-40,WINDY,7.68,60,Al-Ahsa,7.23,Cucumber,175256,5621.66,208.3
TOMATO,HUMID,DESERT,30-40,RAINY,0.5,56,Al-Madinah,4.49,Barley,58421,6872.62,173.5
TOMATO,HUMID,DESERT,40-50,NORMAL,7.68,48,Qassim,6.39,Tomato,135110,7713.6,208.1
TOMATO,HUMID,DESERT,40-50,SUNNY,9.18,41,Jazan,12.84,Cucumber,134203,3580.88,256.7
TOMATO,HUMID,DESERT,40-50,WINDY,8.68,40,Riyadh,2.07,Tomato,183665,5766.5,87.5
TOMATO,HUMID,DESERT,40-50,RAINY,0.8,47,Al-Madinah,9.22,Wheat,85048,1013.04,349.8
TOMATO,HUMID,SEMI ARID,10-20,NORMAL,4.14,28,Qassim,7.27,Wheat,94197,5876.27,77.7
TOMATO,HUMID,SEMI ARID,10-20,SUNNY,5.64,47,Riyadh,13.65,Wheat,97373,3867.75,318.0
TOMATO,HUMID,SEMI ARID,10-20,WINDY,5.14,45,Hail,5.14,Wheat,123226,6165.79,181.6
TOMATO,HUMID,SEMI ARID,10-20,RAINY,0.2,42,Hail,13.43,Tomato,48510,7424.48,67.1
TOMATO,HUMID,SEMI ARID,20-30,NORMAL,5.14,58,Al-Ahsa,7.41,Dates,182300,1700.71,415.3
TOMATO,HUMID,SEMI ARID,20-30,SUNNY,6.64,41,Al-Madinah,0.61,Tomato,118712,3199.53,402.0
TOMATO,HUMID,SEMI ARID,20-30,WINDY,6.14,25,Riyadh,6.18,Wheat,49975,6760.78,420.3
TOMATO,HUMID,SEMI ARID,20-30,RAINY,0.3,57,Al-Madinah,3.76,Barley,120755,8868.13,364.8
TOMATO,HUMID,SEMI ARID,30-40,NORMAL,6.14,26,Qassim,12.68,Wheat,139601,8695.33,397.9
TOMATO,HUMID,SEMI ARID,30-40,SUNNY,7.64,27,Al-Madinah,4.21,Tomato,163174,9108.08,390.5
TOMATO,HUMID,SEMI ARID,30-40,WINDY,7.14,29,Al-Ahsa,10.94,Tomato,66860,8364.63,211.1
TOMATO,HUMID,SEMI ARID,30-40,RAINY,0.5,47,Tabuk,13.58,Tomato,181111,5901.3,475.2
TOMATO,HUMID,SEMI ARID,40-50,NORMAL,7.14,39,Qassim,4.86,Barley,176662,1777.83,93.9
TOMATO,HUMID,SEMI ARID,40-50,SUNNY,8.64,50,Qassim,5.12,Tomato,132752,2917.12,404.7
TOMATO,HUMID,SEMI ARID,40-50,WINDY,8.14,50,Al-Ahsa,6.35,Cucumber,117255,5006.41,426.3
TOMATO,HUMID,SEMI ARID,40-50,RAINY,0.8,59,Tabuk,6.84,Barley,60223,2528.76,61.7
TOMATO,HUMID,SEMI HUMID,10-20,NORMAL,3.42,45,Al-Ahsa,8.42,Cucumber,56643,7337.97,104.4
TOMATO,HUMID,SEMI HUMID,10-20,SUNNY,4.92,63,Qassim,10.61,Wheat,187739,9656.02,81.2
TOMATO,HUMID,SEMI HUMID,10-20,WINDY,4.42,56,Hail,6.31,Wheat,58931,4895.93,120.0
TOMATO,HUMID,SEMI HUMID,10-20,RAINY,0.1,49,Tabuk,9.37,Barley,71748,8494.82,228.2
TOMATO,HUMID,SEMI HUMID,20-30,NORMAL,4.42,58,Al-Madinah,3.97,Tomato,170999,5787.17,254.4
TOMATO,HUMID,SEMI HUMID,20-30,SUNNY,5.92,59,Al-Madinah,2.8,Tomato,104035,4354.13,484.6
TOMATO,HUMID,SEMI HUMID,20-30,WINDY,5.42,48,Jazan,5.16,Barley,96658,6365.31,208.9
TOMATO,HUMID,SEMI HUMID,20-30,RAINY,0.2,62,Tabuk,10.25,Tomato,63453,7086.51,384.9
TOMATO,HUMID,SEMI HUMID,30-40,NORMAL,5.42,55,Al-Madinah,2.25,Tomato,164265,1601.5,75.4
TOMATO,HUMID,SEMI HUMID,30-40,SUNNY,6.92,31,Riyadh,14.25,Tomato,46328,817.18,81.2
TOMATO,HUMID,SEMI HUMID,30-40,WINDY,6.42,26,Hail,6.02,Dates,43206,3334.23,432.1
TOMATO,HUMID,SEMI HUMID,30-40,RAINY,0.3,41,Riyadh,12.53,Tomato,154094,2830.62,281.0
TOMATO,HUMID,SEMI HUMID,40-50,NORMAL,6.42,43,Jazan,13.57,Barley,92227,2522.3,103.4
TOMATO,HUMID,SEMI HUMID,40-50,SUNNY,7.92,29,Tabuk,11.57,Dates,84331,2955.54,351.0
TOMATO,HUMID,SEMI HUMID,40-50,WINDY,7.42,43,Qassim,12.81,Tomato,132874,8974.93,409.0
TOMATO,HUMID,SEMI HUMID,40-50,RAINY,0.5,32,Tabuk,7.4,Wheat,109816,7165.79,263.5
TOMATO,HUMID,HUMID,10-20,NORMAL,2.52,32,Qassim,9.49,Dates,64469,3753.56,332.7
TOMATO,HUMID,HUMID,10-20,SUNNY,4.02,33,Al-Ahsa,2.47,Dates,187404,7614.09,487.4
TOMATO,HUMID,HUMID,10-20,WINDY,3.52,62,Tabuk,3.29,Cucumber,82834,9810.78,198.2
TOMATO,HUMID,HUMID,10-20,RAINY,0.1,56,Riyadh,14.4,Cucumber,62338,6621.46,56.9
TOMATO,HUMID,HUMID,20-30,NORMAL,3.52,57,Al-Ahsa,4.33,Tomato,112212,7167.95,186.4
TOMATO,HUMID,HUMID,20-30,SUNNY,5.02,48,Qassim,9.55,Cucumber,173747,2464.19,325.0
TOMATO,HUMID,HUMID,20-30,WINDY,4.52,25,Riyadh,1.7,Tomato,173152,8840.3,210.8
TOMATO,HUMID,HUMID,20-30,RAINY,0.1,42,Riyadh,2.41,Barley,150906,6223.2,411.2
TOMATO,HUMID,HUMID,30-40,NORMAL,4.52,25,Al-Madinah,9.72,Cucumber,106121,6507.55,145.1
TOMATO,HUMID,HUMID,30-40,SUNNY,6.02,36,Jazan,7.7,Dates,66663,9956.17,330.3
TOMATO,HUMID,HUMID,30-40,WINDY,5.52,51,Tabuk,14.58,Dates,139445,7681.18,67.0
TOMATO,HUMID,HUMID,30-40,RAINY,0.2,54,Hail,6.89,Tomato,59768,1054.52,298.2
TOMATO,HUMID,HUMID,40-50,NORMAL,5.52,27,Qassim,9.26,Tomato,139568,8609.78,306.0
TOMATO,HUMID,HUMID,40-50,SUNNY,7.02,38,Hail,10.38,Barley,127824,1227.38,209.2
TOMATO,HUMID,HUMID,40-50,WINDY,6.52,59,Al-Madinah,7.5,Barley,181434,5596.17,283.3
TOMATO,HUMID,HUMID,40-50,RAINY,0.3,50,Jazan,11.78,Dates,130416,9188.56,319.2
TOMATO,WET,DESERT,10-20,NORMAL,3.6,47,Jazan,11.53,Tomato,178931,2062.27,493.6
TOMATO,WET,DESERT,10-20,SUNNY,5.1,56,Qassim,5.07,Barley,198697,5756.78,307.8
TOMATO,WET,DESERT,10-20,WINDY,4.6,52,Al-Ahsa,1.79,Dates,75960,6474.12,231.8
TOMATO,WET,DESERT,10-20,RAINY,0.1,61,Hail,2.78,Dates,131870,8619.41,216.6
TOMATO,WET,DESERT,20-30,NORMAL,4.6,49,Hail,5.57,Dates,97532,988.55,158.4
TOMATO,WET,DESERT,20-30,SUNNY,6.1,42,Al-Madinah,12.17,Cucumber,134705,954.76,293.1
TOMATO,WET,DESERT,20-30,WINDY,5.6,41,Jazan,4.4,Wheat,71775,8883.77,56.0
TOMATO,WET,DESERT,20-30,RAINY,0.2,35,Hail,9.93,Wheat,104653,1022.42,459.1
TOMATO,WET,DESERT,30-40,NORMAL,5.6,36,Hail,14.3,Barley,118494,7566.53,301.9
TOMATO,WET,DESERT,30-40,SUNNY,7.1,54,Jazan,4.03,Barley,196081,5154.59,449.8
TOMATO,WET,DESERT,30-40,WINDY,6.6,36,Tabuk,14.87,Wheat,178482,9611.18,269.3
TOMATO,WET,DESERT,30-40,RAINY,0.3,30,Qassim,11.84,Cucumber,80080,7562.54,456.2
TOMATO,WET,DESERT,40-50,NORMAL,6.6,29,Riyadh,5.59,Cucumber,41631,7244.99,273.0
TOMATO,WET,DESERT,40-50,SUNNY,8.1,35,Al-Ahsa,13.64,Barley,113513,4377.12,68.9
TOMATO,WET,DESERT,40-50,WINDY,7.6,60,Qassim,8.49,Wheat,116345,5745.63,352.0
TOMATO,WET,DESERT,40-50,RAINY,0.5,55,Tabuk,5.47,Tomato,140437,1775.06,74.1
TOMATO,WET,SEMI ARID,10-20,NORMAL,3.06,55,Riyadh,5.07,Tomato,98087,2766.92,122.7
TOMATO,WET,SEMI ARID,10-20,SUNNY,4.56,56,Al-Madinah,7.5,Dates,161684,6758.22,315.4
TOMATO,WET,SEMI ARID,10-20,WINDY,4.06,52,Qassim,2.14,Tomato,76945,6872.2,331.2
TOMATO,WET,SEMI ARID,10-20,RAINY,0.1,38,Tabuk,8.67,Barley,178317,1288.32,185.7
TOMATO,WET,SEMI ARID,20-30,NORMAL,4.06,35,Al-Ahsa,14.36,Cucumber,42341,5105.48,444.9
TOMATO,WET,SEMI ARID,20-30,SUNNY,5.56,39,Qassim,1.13,Dates,110655,3806.12,143.1
TOMATO,WET,SEMI ARID,20-30,WINDY,5.06,32,Hail,8.12,Wheat,198401,5554.94,435.2
TOMATO,WET,SEMI ARID,20-30,RAINY,0.2,61,Al-Ahsa,8.0,Barley,52734,4382.06,383.1
TOMATO,WET,SEMI ARID,30-40,NORMAL,5.06,29,Al-Ahsa,5.41,Barley,65604,8802.33,102.9
TOMATO,WET,SEMI ARID,30-40,SUNNY,6.56,31,Hail,7.69,Tomato,152943,6106.2,406.4
TOMATO,WET,SEMI ARID,30-40,WINDY,606.0,27,Riyadh,13.74,Dates,179465,5308.46,58.2
TOMATO,WET,SEMI ARID,30-40,RAINY,0.3,64,Al-Ahsa,2.59,Cucumber,78636,4889.59,214.1
TOMATO,WET,SEMI ARID,40-50,NORMAL,6.06,54,Qassim,7.69,Tomato,70498,4018.01,391.6
TOMATO,WET,SEMI ARID,40-50,SUNNY,7.56,44,Al-Ahsa,8.21,Cucumber,85951,5190.77,59.8
TOMATO,WET,SEMI ARID,40-50,WINDY,7.06,41,Jazan,5.41,Wheat,164200,3623.82,425.6
TOMATO,WET,SEMI ARID,40-50,RAINY,0.5,55,Al-Ahsa,8.58,Tomato,130259,5960.39,367.1
TOMATO,WET,SEMI HUMID,10-20,NORMAL,2.34,61,Qassim,9.29,Tomato,197913,5353.72,71.1
TOMATO,WET,SEMI HUMID,10-20,SUNNY,3.84,51,Jazan,14.63,Wheat,199742,1704.41,221.4
TOMATO,WET,SEMI HUMID,10-20,WINDY,3.34,30,Al-Madinah,13.16,Dates,104569,9948.89,359.9
TOMATO,WET,SEMI HUMID,10-20,RAINY,0.1,36,Jazan,7.78,Cucumber,190933,4755.46,178.2
TOMATO,WET,SEMI HUMID,20-30,NORMAL,3.34,37,Al-Madinah,9.98,Cucumber,162595,2055.44,160.0
TOMATO,WET,SEMI HUMID,20-30,SUNNY,4.84,33,Jazan,7.04,Tomato,129311,2396.38,429.9
TOMATO,WET,SEMI HUMID,20-30,WINDY,4.34,63,Hail,10.17,Dates,82797,9267.35,475.4
TOMATO,WET,SEMI HUMID,20-30,RAINY,0.1,32,Qassim,2.06,Barley,111684,9633.4,171.0
TOMATO,WET,SEMI HUMID,30-40,NORMAL,4.34,31,Riyadh,2.6,Wheat,182349,877.91,479.0
TOMATO,WET,SEMI HUMID,30-40,SUNNY,5.84,27,Qassim,8.71,Cucumber,177616,1679.56,343.7
TOMATO,WET,SEMI HUMID,30-40,WINDY,5.34,53,Qassim,8.63,Cucumber,126966,4703.9,146.9
TOMATO,WET,SEMI HUMID,30-40,RAINY,0.2,54,Riyadh,9.97,Tomato,110666,971.8,90.3
TOMATO,WET,SEMI HUMID,40-50,NORMAL,5.34,42,Qassim,7.82,Barley,157611,5837.25,388.5
TOMATO,WET,SEMI HUMID,40-50,SUNNY,6.84,33,Jazan,0.96,Cucumber,131507,8585.26,74.5
TOMATO,WET,SEMI HUMID,40-50,WINDY,6.34,50,Al-Ahsa,4.08,Dates,145844,9045.54,79.0
TOMATO,WET,SEMI HUMID,40-50,RAINY,0.3,58,Jazan,14.37,Wheat,119125,2533.55,496.7
TOMATO,WET,HUMID,10-20,NORMAL,1.44,49,Al-Ahsa,11.68,Dates,60285,2526.39,397.6
TOMATO,WET,HUMID,10-20,SUNNY,3.0,46,Riyadh,5.6,Cucumber,104606,6500.24,396.3
TOMATO,WET,HUMID,10-20,WINDY,2.5,32,Tabuk,12.32,Barley,40927,5370.56,485.8
TOMATO,WET,HUMID,10-20,RAINY,0.1,34,Hail,11.5,Tomato,124956,7819.47,332.1
TOMATO,WET,HUMID,20-30,NORMAL,2.44,31,Al-Madinah,0.75,Wheat,112495,9989.74,196.0
TOMATO,WET,HUMID,20-30,SUNNY,4.0,51,Jazan,3.17,Barley,68794,5996.7,208.9
TOMATO,WET,HUMID,20-30,WINDY,3.5,36,Al-Ahsa,3.98,Barley,104708,6366.54,206.5
TOMATO,WET,HUMID,20-30,RAINY,0.1,60,Tabuk,2.73,Barley,49943,1323.71,85.5
TOMATO,WET,HUMID,30-40,NORMAL,3.44,39,Al-Madinah,7.53,Cucumber,120731,2080.21,391.1
TOMATO,WET,HUMID,30-40,SUNNY,5.0,25,Qassim,3.18,Cucumber,98894,8078.68,251.5
TOMATO,WET,HUMID,30-40,WINDY,4.5,41,Al-Ahsa,9.83,Tomato,165918,3140.5,55.1
TOMATO,WET,HUMID,30-40,RAINY,0.1,26,Jazan,12.84,Wheat,144552,2300.9,103.1
TOMATO,WET,HUMID,40-50,NORMAL,4.44,30,Riyadh,1.65,Cucumber,81324,1644.14,150.2
TOMATO,WET,HUMID,40-50,SUNNY,6.0,47,Tabuk,1.02,Barley,189389,2598.75,176.9
TOMATO,WET,HUMID,40-50,WINDY,5.5,34,Hail,12.65,Tomato,51060,9705.29,137.3
TOMATO,WET,HUMID,40-50,RAINY,0.2,36,Riyadh,12.02,Cucumber,81304,7434.2,132.2
ONION,DRY,DESERT,10-20,NORMAL,4.25,56,Tabuk,14.75,Barley,75461,6960.89,343.7
ONION,DRY,DESERT,10-20,SUNNY,5.75,64,Al-Ahsa,14.48,Wheat,152047,5346.86,462.3
ONION,DRY,DESERT,10-20,WINDY,5.25,47,Al-Madinah,7.34,Tomato,127497,8480.18,77.4
ONION,DRY,DESERT,10-20,RAINY,0.2,39,Tabuk,6.35,Dates,169805,2452.24,187.9
ONION,DRY,DESERT,20-30,NORMAL,5.25,53,Riyadh,14.79,Cucumber,75767,8264.51,385.0
ONION,DRY,DESERT,20-30,SUNNY,6.75,33,Riyadh,8.94,Wheat,107566,3906.79,353.9
ONION,DRY,DESERT,20-30,WINDY,6.25,34,Riyadh,7.32,Barley,161746,6718.51,357.8
ONION,DRY,DESERT,20-30,RAINY,0.3,61,Hail,2.45,Dates,89197,5040.63,388.5
ONION,DRY,DESERT,30-40,NORMAL,6.25,45,Qassim,5.41,Dates,184057,2915.8,184.7
ONION,DRY,DESERT,30-40,SUNNY,7.75,55,Al-Ahsa,1.88,Dates,128772,8586.19,154.4
ONION,DRY,DESERT,30-40,WINDY,7.25,48,Jazan,10.98,Tomato,54271,9465.42,250.1
ONION,DRY,DESERT,30-40,RAINY,0.5,49,Qassim,14.92,Cucumber,105861,3270.68,437.8
ONION,DRY,DESERT,40-50,NORMAL,7.25,63,Qassim,13.31,Tomato,73403,8581.21,216.3
ONION,DRY,DESERT,40-50,SUNNY,8.75,33,Riyadh,11.46,Cucumber,73495,5021.64,281.7
ONION,DRY,DESERT,40-50,WINDY,8.25,49,Riyadh,10.83,Cucumber,181385,4676.22,344.5
ONION,DRY,DESERT,40-50,RAINY,0.8,57,Qassim,8.92,Dates,53814,1590.25,318.1
ONION,DRY,SEMI ARID,10-20,NORMAL,4.125,52,Hail,8.28,Barley,111417,7743.24,319.6
ONION,DRY,SEMI ARID,10-20,SUNNY,5.625,64,Al-Madinah,2.36,Cucumber,159334,1750.32,127.8
ONION,DRY,SEMI ARID,10-20,WINDY,5.125,45,Qassim,9.32,Cucumber,186192,2037.6,371.3
ONION,DRY,SEMI ARID,10-20,RAINY,0.2,30,Al-Madinah,14.8,Wheat,53769,8541.14,493.0
ONION,DRY,SEMI ARID,20-30,NORMAL,5.125,39,Jazan,8.34,Barley,126228,5022.69,377.2
ONION,DRY,SEMI ARID,20-30,SUNNY,6.625,52,Tabuk,8.45,Cucumber,115266,3208.57,341.9
ONION,DRY,SEMI ARID,20-30,WINDY,6.125,41,Tabuk,1.4,Barley,101818,6648.97,441.5
ONION,DRY,SEMI ARID,20-30,RAINY,0.3,39,Tabuk,7.31,Barley,85847,954.51,231.9
ONION,DRY,SEMI ARID,30-40,NORMAL,6.125,54,Tabuk,6.21,Wheat,59798,3445.75,73.7
ONION,DRY,SEMI ARID,30-40,SUNNY,7.625,42,Hail,3.89,Tomato,126378,2676.44,252.1
ONION,DRY,SEMI ARID,30-40,WINDY,7.125,48,Qassim,7.97,Barley,192846,8409.77,240.5
ONION,DRY,SEMI ARID,30-40,RAINY,0.5,45,Al-Ahsa,6.28,Dates,89458,9149.17,360.3
ONION,DRY,SEMI ARID,40-50,NORMAL,7.125,41,Hail,4.0,Wheat,159961,3570.54,176.0
ONION,DRY,SEMI ARID,40-50,SUNNY,8.625,48,Qassim,11.89,Barley,189108,8389.41,276.6
ONION,DRY,SEMI ARID,40-50,WINDY,8.125,64,Hail,6.18,Tomato,163035,7516.11,233.1
ONION,DRY,SEMI ARID,40-50,RAINY,0.8,38,Jazan,4.14,Dates,187182,7529.66,210.9
ONION,DRY,SEMI HUMID,10-20,NORMAL,3.375,52,Tabuk,9.55,Wheat,124932,1947.58,453.1
ONION,DRY,SEMI HUMID,10-20,SUNNY,4.875,56,Al-Madinah,6.38,Cucumber,44207,4728.49,68.2
ONION,DRY,SEMI HUMID,10-20,WINDY,4.375,62,Al-Madinah,0.95,Barley,195505,3634.15,424.1
ONION,DRY,SEMI HUMID,10-20,RAINY,0.1,28,Riyadh,8.39,Wheat,179120,9981.45,440.3
ONION,DRY,SEMI HUMID,20-30,NORMAL,4.375,34,Tabuk,12.21,Cucumber,108268,3241.99,225.5
ONION,DRY,SEMI HUMID,20-30,SUNNY,5.875,61,Al-Ahsa,9.64,Wheat,97302,8699.98,490.9
ONION,DRY,SEMI HUMID,20-30,WINDY,5.375,64,Al-Madinah,7.19,Wheat,169098,6017.44,374.0
ONION,DRY,SEMI HUMID,20-30,RAINY,0.2,61,Al-Ahsa,1.66,Cucumber,167002,5672.5,345.3
ONION,DRY,SEMI HUMID,30-40,NORMAL,5.375,56,Tabuk,6.54,Wheat,53719,8555.99,215.0
ONION,DRY,SEMI HUMID,30-40,SUNNY,6.875,33,Al-Madinah,8.4,Dates,151410,8712.34,222.8
ONION,DRY,SEMI HUMID,30-40,WINDY,6.375,42,Jazan,14.34,Wheat,92929,8706.25,80.1
ONION,DRY,SEMI HUMID,30-40,RAINY,0.3,56,Al-Ahsa,11.62,Dates,46558,7798.73,219.0
ONION,DRY,SEMI HUMID,40-50,NORMAL,6.375,35,Riyadh,12.52,Barley,69325,5274.38,281.2
ONION,DRY,SEMI HUMID,40-50,SUNNY,7.875,33,Jazan,11.59,Barley,59240,6296.39,403.8
ONION,DRY,SEMI HUMID,40-50,WINDY,7.375,53,Tabuk,9.92,Cucumber,107198,8313.05,102.6
ONION,DRY,SEMI HUMID,40-50,RAINY,0.5,52,Qassim,9.32,Cucumber,140649,3013.68,236.0
ONION,DRY,HUMID,10-20,NORMAL,2.75,44,Al-Madinah,4.48,Barley,90737,4212.01,130.5
ONION,DRY,HUMID,10-20,SUNNY,4.25,41,Al-Madinah,5.72,Tomato,87649,1875.5,142.4
ONION,DRY,HUMID,10-20,NORMAL,3.75,38,Al-Ahsa,3.37,Barley,174622,7300.46,125.0
ONION,DRY,HUMID,10-20,SUNNY,0.1,53,Qassim,13.6,Cucumber,111727,6378.11,167.2
ONION,DRY,HUMID,20-30,WINDY,3.75,58,Tabuk,10.43,Wheat,122664,5301.39,248.7
ONION,DRY,HUMID,20-30,RAINY,5.25,49,Al-Madinah,9.22,Tomato,77513,5534.2,193.3
ONION,DRY,HUMID,20-30,NORMAL,4.75,39,Hail,12.09,Barley,47970,1162.55,498.4
ONION,DRY,HUMID,20-30,SUNNY,0.1,31,Riyadh,13.89,Dates,181970,8680.92,231.1
ONION,DRY,HUMID,30-40,WINDY,4.75,41,Riyadh,10.92,Dates,162012,9702.75,483.7
ONION,DRY,HUMID,30-40,RAINY,6.25,25,Qassim,6.82,Barley,103597,1736.13,474.5
ONION,DRY,HUMID,30-40,NORMAL,5.75,34,Hail,10.93,Tomato,147662,9538.03,408.6
ONION,DRY,HUMID,30-40,SUNNY,0.2,41,Qassim,4.32,Tomato,106084,3638.27,378.1
ONION,DRY,HUMID,40-50,WINDY,5.75,47,Al-Ahsa,11.74,Cucumber,48884,7694.65,321.5
ONION,DRY,HUMID,40-50,RAINY,7.25,34,Qassim,6.47,Cucumber,191721,3178.95,297.0
ONION,DRY,HUMID,40-50,NORMAL,6.75,33,Hail,12.67,Tomato,125143,6278.56,109.8
ONION,DRY,HUMID,40-50,NORMAL,0.3,27,Tabuk,4.32,Tomato,57147,8694.43,145.5
ONION,HUMID,DESERT,10-20,SUNNY,3.25,64,Riyadh,6.05,Wheat,70256,6332.24,326.9
ONION,HUMID,DESERT,10-20,WINDY,4.75,32,Riyadh,11.2,Tomato,63623,6334.49,428.2
ONION,HUMID,DESERT,10-20,RAINY,4.25,28,Al-Ahsa,8.17,Cucumber,199567,9933.81,315.2
ONION,HUMID,DESERT,10-20,NORMAL,0.1,28,Tabuk,11.27,Cucumber,90074,3732.92,261.0
ONION,HUMID,DESERT,20-30,SUNNY,4.25,51,Al-Ahsa,9.93,Dates,44795,6801.89,209.2
ONION,HUMID,DESERT,20-30,WINDY,5.75,63,Qassim,9.44,Dates,135745,3917.94,158.0
ONION,HUMID,DESERT,20-30,RAINY,5.25,47,Riyadh,13.58,Tomato,186918,2851.32,429.4
ONION,HUMID,DESERT,20-30,NORMAL,0.2,54,Hail,3.39,Cucumber,116881,8777.59,480.0
ONION,HUMID,DESERT,30-40,SUNNY,5.25,31,Al-Ahsa,10.12,Cucumber,161907,8452.47,220.5
ONION,HUMID,DESERT,30-40,WINDY,6.75,34,Al-Ahsa,12.08,Cucumber,94377,2765.18,471.6
ONION,HUMID,DESERT,30-40,RAINY,6.25,64,Qassim,8.8,Dates,178321,3357.38,413.2
ONION,HUMID,DESERT,30-40,NORMAL,0.3,61,Riyadh,12.87,Tomato,146884,4548.41,194.2
ONION,HUMID,DESERT,40-50,SUNNY,6.25,40,Qassim,5.88,Cucumber,106489,4570.28,304.4
ONION,HUMID,DESERT,40-50,WINDY,7.75,34,Al-Ahsa,10.34,Barley,118077,1126.4,425.7
ONION,HUMID,DESERT,40-50,RAINY,7.25,45,Qassim,10.6,Tomato,79811,1719.24,475.6
ONION,HUMID,DESERT,40-50,NORMAL,0.5,41,Qassim,14.39,Tomato,52053,3449.72,133.7
ONION,HUMID,SEMI ARID,10-20,SUNNY,2.875,41,Al-Ahsa,14.67,Wheat,137604,4966.1,153.6
ONION,HUMID,SEMI ARID,10-20,WINDY,4.375,57,Qassim,8.52,Wheat,137252,2267.17,200.7
ONION,HUMID,SEMI ARID,10-20,RAINY,3.875,47,Riyadh,9.71,Wheat,56105,8402.52,106.0
ONION,HUMID,SEMI ARID,10-20,NORMAL,0.1,64,Al-Ahsa,9.32,Cucumber,183936,7493.54,121.3
ONION,HUMID,SEMI ARID,20-30,SUNNY,3.875,29,Hail,13.51,Dates,190530,2266.08,382.6
ONION,HUMID,SEMI ARID,20-30,WINDY,5.375,62,Jazan,2.22,Dates,59482,1567.01,79.2
ONION,HUMID,SEMI ARID,20-30,RAINY,4.875,34,Qassim,14.76,Barley,61811,6040.75,398.9
ONION,HUMID,SEMI ARID,20-30,NORMAL,0.1,29,Al-Madinah,5.29,Barley,198487,7183.23,287.2
ONION,HUMID,SEMI ARID,30-40,SUNNY,4.875,61,Jazan,4.82,Cucumber,49156,8409.89,317.8
ONION,HUMID,SEMI ARID,30-40,NORMAL,6.375,57,Hail,6.57,Dates,56535,3684.26,285.0
ONION,HUMID,SEMI ARID,30-40,SUNNY,5.875,59,Tabuk,0.61,Tomato,171809,2185.06,285.8
ONION,HUMID,SEMI ARID,30-40,WINDY,0.2,54,Al-Ahsa,13.54,Wheat,114569,3386.65,357.2
ONION,HUMID,SEMI ARID,40-50,RAINY,5.875,48,Al-Ahsa,10.6,Tomato,197963,4824.21,51.6
ONION,HUMID,SEMI ARID,40-50,NORMAL,7.375,45,Tabuk,11.82,Cucumber,112083,8604.54,73.7
